article_positive,article_neutral,article_negative,para_positive,para_neutral,para_negative,sentence_positive,sentence_neutral,sentence_negative,type,text_segment,segment_id,BART_three,BART_five
,,,0.7206250429153442,0.06730682402849197,0.21206817030906677,,,,para_text,Mrs Merkel must become bolder in her (almost inevitable) fourth term ,A17-P0,Positive,Very positive
,,,,,,0.6925462484359741,0.062255457043647766,0.2451983094215393,sentence_text,Mrs Merkel must become bolder in her (almost inevitable) fourth term,A17-P0-S0,Positive,Very positive
,,,0.4331645369529724,0.2528652846813202,0.3139701187610626,,,,para_text,"TO HER many fans, Angela Merkel is the hero who stands up to Donald Trump and Vladimir Putin, and who generously opened her country to refugees. To others, she is the villain whose ill-thought-out gamble on immigration is ""ruining Germany"", as Mr Trump once put it, and whose austerity policies laid waste to southern Europe. ",A17-P1,Positive,Positive
,,,,,,0.9188174605369568,0.05234822630882263,0.028834331780672073,sentence_text,"TO HER many fans, Angela Merkel is the hero who stands up to Donald Trump and Vladimir Putin, and who generously opened her country to refugees.",A17-P1-S0,Positive,Very positive
,,,,,,0.027379674836993217,0.02923845313489437,0.9433818459510803,sentence_text,"To others, she is the villain whose ill-thought-out gamble on immigration is ""ruining Germany"", as Mr Trump once put it, and whose austerity policies laid waste to southern Europe.",A17-P1-S1,Negative,Very negative
,,,0.570233941078186,0.1118466779589653,0.31791946291923523,,,,para_text,"The fans are closer to the truth. Her country has indeed done well under her leadership and the world been better for her steady hand. But during three terms in office, Mrs Merkel has not done enough to prepare Germany for the future. If her many years at the top are to be viewed as more than merely sufficient, she must use her fourth term to bring about change. ",A17-P2,Positive,Positive
,,,,,,0.4326678216457367,0.21506527066230774,0.3522668778896332,sentence_text,The fans are closer to the truth.,A17-P2-S0,Positive,Positive
,,,,,,0.9624812602996826,0.02519218437373638,0.012326566502451897,sentence_text,Her country has indeed done well under her leadership and the world been better for her steady hand.,A17-P2-S1,Positive,Very positive
,,,,,,0.026727940887212753,0.05394846946001053,0.9193235635757446,sentence_text,"But during three terms in office, Mrs Merkel has not done enough to prepare Germany for the future.",A17-P2-S2,Negative,Very negative
,,,,,,0.5342749357223511,0.15831857919692993,0.307406485080719,sentence_text,"If her many years at the top are to be viewed as more than merely sufficient, she must use her fourth term to bring about change.",A17-P2-S3,Positive,Positive
,,,0.650906503200531,0.2534352242946625,0.0956583172082901,,,,para_text,A steady hand in a turbulent world ,A17-P3,Positive,Positive
,,,,,,0.7050364017486572,0.2100105732679367,0.08495303243398666,sentence_text,A steady hand in a turbulent world,A17-P3-S0,Positive,Very positive
,,,0.342438280582428,0.22829464077949524,0.42926710844039917,,,,para_text,"There is little doubt that Mrs Merkel and her Christian Democratic Union are coasting towards victory when Germany votes on September 24th. That is partly owing to the lacklustre Martin Schulz, her Social Democratic Party (SPD) rival. His party's domestic policy is undistinctive and his foreign policy barely credible. He has also failed to put the chancellor on the spot. Their debate on September 3rd was more like the negotiation of a new ""grand coalition"" than a clash of ideas. ",A17-P4,Negative,Negative
,,,,,,0.7265509963035583,0.10776064544916153,0.16568835079669952,sentence_text,There is little doubt that Mrs Merkel and her Christian Democratic Union are coasting towards victory when Germany votes on September 24th.,A17-P4-S0,Positive,Very positive
,,,,,,0.11474993079900742,0.1426432728767395,0.7426067590713501,sentence_text,"That is partly owing to the lacklustre Martin Schulz, her Social Democratic Party (SPD) rival.",A17-P4-S1,Negative,Very negative
,,,,,,0.0682443231344223,0.1358174979686737,0.7959381937980652,sentence_text,His party's domestic policy is undistinctive and his foreign policy barely credible.,A17-P4-S2,Negative,Very negative
,,,,,,0.0906992256641388,0.09819259494543076,0.8111081719398499,sentence_text,He has also failed to put the chancellor on the spot.,A17-P4-S3,Negative,Very negative
,,,,,,0.3555206060409546,0.2676699459552765,0.37680941820144653,sentence_text,"Their debate on September 3rd was more like the negotiation of a new ""grand coalition"" than a clash of ideas.",A17-P4-S4,Negative,Negative
,,,0.8805635571479797,0.08757741004228592,0.031859010457992554,,,,para_text,"But her imminent victory also reflects how Germany has prospered since 2005, when Mrs Merkel took office (see briefing). Unemployment has fallen from 11.2% to 3.8%; wages are rising; consumer confidence is at a high. The chancellor has stood by the labour-market reforms introduced by Gerhard Schroder, her SPD predecessor--though she has not extended them. She has provided stable and unideological political leadership. German society has become more open and relaxed on her watch; she allowed, for instance, a vote on gay marriage even though she personally opposed it. ",A17-P5,Positive,Very positive
,,,,,,0.8163111805915833,0.07493221014738083,0.10875658690929413,sentence_text,"But her imminent victory also reflects how Germany has prospered since 2005, when Mrs Merkel took office (see briefing).",A17-P5-S0,Positive,Very positive
,,,,,,0.9030458927154541,0.06329231709241867,0.03366179019212723,sentence_text,Unemployment has fallen from 11.2% to 3.8%; wages are rising; consumer confidence is at a high.,A17-P5-S1,Positive,Very positive
,,,,,,0.38906365633010864,0.2108268439769745,0.4001094698905945,sentence_text,"The chancellor has stood by the labour-market reforms introduced by Gerhard Schroder, her SPD predecessor--though she has not extended them.",A17-P5-S2,Negative,Negative
,,,,,,0.3357625901699066,0.631829023361206,0.03240838646888733,sentence_text,She has provided stable and unideological political leadership.,A17-P5-S3,Neutral,Neutral
,,,,,,0.8563700914382935,0.10598479211330414,0.0376451313495636,sentence_text,"German society has become more open and relaxed on her watch; she allowed, for instance, a vote on gay marriage even though she personally opposed it.",A17-P5-S4,Positive,Very positive
,,,0.7478844523429871,0.0770309567451477,0.17508463561534882,,,,para_text,"And in trying to cope with the euro crisis and the influx of refugees from the Middle East and north Africa, Mrs Merkel has proved to be the indispensable European. Beyond that, she persuaded Germans that their country should take on more of the responsibilities its size demands but its history makes difficult. At summits she is a calm, well-informed presence, helping to broker European sanctions against Russia over its invasion of Ukraine, and the Paris climate accord. Germany is also taking on international burdens, with troops in Afghanistan, Mali and Lithuania, a scale of deployment unthinkable a decade ago. Her commitment to NATO's target for defence spending of 2% of GDP speaks of a country growing up in the world. ",A17-P6,Positive,Very positive
,,,,,,0.8119257688522339,0.07324062287807465,0.11483360826969147,sentence_text,"And in trying to cope with the euro crisis and the influx of refugees from the Middle East and north Africa, Mrs Merkel has proved to be the indispensable European.",A17-P6-S0,Positive,Very positive
,,,,,,0.6288321614265442,0.102817602455616,0.2683502435684204,sentence_text,"Beyond that, she persuaded Germans that their country should take on more of the responsibilities its size demands but its history makes difficult.",A17-P6-S1,Positive,Positive
,,,,,,0.7548806667327881,0.15204696357250214,0.09307236969470978,sentence_text,"At summits she is a calm, well-informed presence, helping to broker European sanctions against Russia over its invasion of Ukraine, and the Paris climate accord.",A17-P6-S2,Positive,Very positive
,,,,,,0.41192707419395447,0.08720673620700836,0.5008661150932312,sentence_text,"Germany is also taking on international burdens, with troops in Afghanistan, Mali and Lithuania, a scale of deployment unthinkable a decade ago.",A17-P6-S3,Negative,Negative
,,,,,,0.933129072189331,0.03843878209590912,0.02843208611011505,sentence_text,Her commitment to NATO's target for defence spending of 2% of GDP speaks of a country growing up in the world.,A17-P6-S4,Positive,Very positive
,,,0.5916579961776733,0.20945709943771362,0.19888491928577423,,,,para_text,"Yet, for all this, Mrs Merkel has often governed on the ""easy"" setting, especially in her policies at home. She has enjoyed a host of advantages. Mr Schroder's reforms made German workers competitive. The euro, raw materials and borrowing have all been cheap for much of her chancellorship, too. Emerging economies such as China cannot yet make the things Germany does (like luxury cars), so they import them. Germany has the second-oldest population in the world, but its baby-boomer bulge is largely still of working age. The country has been living through a golden age. ",A17-P7,Positive,Positive
,,,,,,0.28495559096336365,0.3720073103904724,0.34303712844848633,sentence_text,"Yet, for all this, Mrs Merkel has often governed on the ""easy"" setting, especially in her policies at home.",A17-P7-S0,Neutral,Neutral
,,,,,,0.8690403699874878,0.1132776290178299,0.017681987956166267,sentence_text,She has enjoyed a host of advantages.,A17-P7-S1,Positive,Very positive
,,,,,,0.8903434872627258,0.066057488322258,0.04359898343682289,sentence_text,Mr Schroder's reforms made German workers competitive.,A17-P7-S2,Positive,Very positive
,,,,,,0.3808854818344116,0.1797550767660141,0.4393594563007355,sentence_text,"The euro, raw materials and borrowing have all been cheap for much of her chancellorship, too.",A17-P7-S3,Negative,Negative
,,,,,,0.4396572709083557,0.19190476834774017,0.3684379756450653,sentence_text,"Emerging economies such as China cannot yet make the things Germany does (like luxury cars), so they import them.",A17-P7-S4,Positive,Positive
,,,,,,0.4897403120994568,0.18812775611877441,0.3221319913864136,sentence_text,"Germany has the second-oldest population in the world, but its baby-boomer bulge is largely still of working age.",A17-P7-S5,Positive,Positive
,,,,,,0.9698966145515442,0.024105507880449295,0.00599786126986146,sentence_text,The country has been living through a golden age.,A17-P7-S6,Positive,Very positive
,,,0.07305800169706345,0.1179700568318367,0.8089719414710999,,,,para_text,"The trouble is that none of the factors that brought this about is permanent. Mrs Merkel had a chance to prepare the country for the future. She has squandered it. Her government's obsession with balanced books has led it to invest too little. The net value of German infrastructure has fallen since 2012. Since 2010 the country's broadband speed has fallen from 12th to 29th in the world. New industries like the internet of things and electric cars are underdeveloped. The mighty German automotive industry took a bad gamble on diesel engines, and is now mired in allegations of faked emissions tests. ",A17-P8,Negative,Very negative
,,,,,,0.09041841328144073,0.200080007314682,0.7095016241073608,sentence_text,The trouble is that none of the factors that brought this about is permanent.,A17-P8-S0,Negative,Very negative
,,,,,,0.7465875744819641,0.1193465068936348,0.13406598567962646,sentence_text,Mrs Merkel had a chance to prepare the country for the future.,A17-P8-S1,Positive,Very positive
,,,,,,0.04006500914692879,0.06909482181072235,0.8908401727676392,sentence_text,She has squandered it.,A17-P8-S2,Negative,Very negative
,,,,,,0.09594324976205826,0.1152656078338623,0.7887911200523376,sentence_text,Her government's obsession with balanced books has led it to invest too little.,A17-P8-S3,Negative,Very negative
,,,,,,0.08170220255851746,0.19639666378498077,0.7219011187553406,sentence_text,The net value of German infrastructure has fallen since 2012.,A17-P8-S4,Negative,Very negative
,,,,,,0.08497460931539536,0.19839024543762207,0.7166351675987244,sentence_text,Since 2010 the country's broadband speed has fallen from 12th to 29th in the world.,A17-P8-S5,Negative,Very negative
,,,,,,0.29834863543510437,0.21510452032089233,0.4865468442440033,sentence_text,New industries like the internet of things and electric cars are underdeveloped.,A17-P8-S6,Negative,Negative
,,,,,,0.05160682648420334,0.11393385380506516,0.8344593644142151,sentence_text,"The mighty German automotive industry took a bad gamble on diesel engines, and is now mired in allegations of faked emissions tests.",A17-P8-S7,Negative,Very negative
,,,0.12879781424999237,0.12227573990821838,0.7489264607429504,,,,para_text,"Little has been done to prepare Germany for its demographic crunch. Mrs Merkel's outgoing government not only reversed a raise in the retirement age, but cut it to 63 for some workers and introduced a ""mothers' pension"" for women who took time off to care for children before 1992, benefiting a generation that was already well-catered for. At the same time she did little for those Germans left behind. Inequality and the use of food-banks have both risen on her watch. ",A17-P9,Negative,Very negative
,,,,,,0.07382916659116745,0.10946565866470337,0.8167051672935486,sentence_text,Little has been done to prepare Germany for its demographic crunch.,A17-P9-S0,Negative,Very negative
,,,,,,0.7747611403465271,0.09704839438199997,0.12819047272205353,sentence_text,"Mrs Merkel's outgoing government not only reversed a raise in the retirement age, but cut it to 63 for some workers and introduced a ""mothers' pension"" for women who took time off to care for children before 1992, benefiting a generation that was already well-catered for.",A17-P9-S1,Positive,Very positive
,,,,,,0.08601732552051544,0.13269159197807312,0.781291127204895,sentence_text,At the same time she did little for those Germans left behind.,A17-P9-S2,Negative,Very negative
,,,,,,0.022258834913372993,0.046448200941085815,0.9312930107116699,sentence_text,Inequality and the use of food-banks have both risen on her watch.,A17-P9-S3,Negative,Very negative
,,,0.09915658831596375,0.11697571724653244,0.7838676571846008,,,,para_text,"When she does take big decisions, Mrs Merkel has a habit of ducking the consequences. The switch to renewable energy is proving so slow and expensive that Germany's coal usage and carbon emissions are rising--her sudden decision to shut the country's nuclear plants after a meltdown in Japan only made the transition harder. Having helped to hold the euro zone together through a series of weekend crises, Mrs Merkel (along with Wolfgang Schauble, her finance minister) has stood in the way of reforms that would mitigate the next crisis. The task of integrating legions of refugees has been left primarily to cash-strapped state governments and citizens. The chancellor barely talks about them these days, having reduced arrival numbers using a murky repatriation deal with Turkey. ",A17-P10,Negative,Very negative
,,,,,,0.17611463367938995,0.2181846797466278,0.605700671672821,sentence_text,"When she does take big decisions, Mrs Merkel has a habit of ducking the consequences.",A17-P10-S0,Negative,Negative
,,,,,,0.04589005559682846,0.04905391111969948,0.9050560593605042,sentence_text,The switch to renewable energy is proving so slow and expensive that Germany's coal usage and carbon emissions are rising--her sudden decision to shut the country's nuclear plants after a meltdown in Japan only made the transition harder.,A17-P10-S1,Negative,Very negative
,,,,,,0.12004420906305313,0.12798625230789185,0.7519695162773132,sentence_text,"Having helped to hold the euro zone together through a series of weekend crises, Mrs Merkel (along with Wolfgang Schauble, her finance minister) has stood in the way of reforms that would mitigate the next crisis.",A17-P10-S2,Negative,Very negative
,,,,,,0.3277447819709778,0.17402896285057068,0.4982262849807739,sentence_text,The task of integrating legions of refugees has been left primarily to cash-strapped state governments and citizens.,A17-P10-S3,Negative,Negative
,,,,,,0.1952008754014969,0.2196761965751648,0.5851229429244995,sentence_text,"The chancellor barely talks about them these days, having reduced arrival numbers using a murky repatriation deal with Turkey.",A17-P10-S4,Negative,Negative
,,,0.34649088978767395,0.23467783629894257,0.4188312888145447,,,,para_text,"In the election campaign Mrs Merkel has said little to confront her compatriots with the need to reform governance of the euro, to raise investment and to prepare the economy for a revolution in the nature of work. Instead, her manifesto is vague, and her public appearances have been banal. ",A17-P11,Negative,Negative
,,,,,,0.3515479862689972,0.20439836382865906,0.44405362010002136,sentence_text,"In the election campaign Mrs Merkel has said little to confront her compatriots with the need to reform governance of the euro, to raise investment and to prepare the economy for a revolution in the nature of work.",A17-P11-S0,Negative,Negative
,,,,,,0.06859883666038513,0.2694746255874634,0.6619265675544739,sentence_text,"Instead, her manifesto is vague, and her public appearances have been banal.",A17-P11-S1,Negative,Negative
,,,0.38810065388679504,0.16481417417526245,0.4470852017402649,,,,para_text,Action needed in Act IV ,A17-P12,Negative,Negative
,,,,,,0.4114122688770294,0.13947047293186188,0.4491172432899475,sentence_text,Action needed in Act IV,A17-P12-S0,Negative,Negative
,,,0.7941651940345764,0.1331479698419571,0.07268694043159485,,,,para_text,"And yet Mrs Merkel could accomplish a lot in her next--and possibly last--term. She could use Germany's budget surplus, of EUR 26bn ($31bn) last year and rising, to invest more in human and physical capital. She could look to Emmanuel Macron of France for ideas to strengthen institutions that govern the euro and for a sense of urgency about high-tech. She could cement Germany's foreign-policy credentials, by pressing on towards NATO's 2% goal. Her legacy depends on it. ",A17-P13,Positive,Very positive
,,,,,,0.7332621216773987,0.09986376017332077,0.16687408089637756,sentence_text,And yet Mrs Merkel could accomplish a lot in her next--and possibly last--term.,A17-P13-S0,Positive,Very positive
,,,,,,0.851466178894043,0.0926876962184906,0.05584615468978882,sentence_text,"She could use Germany's budget surplus, of EUR 26bn ($31bn) last year and rising, to invest more in human and physical capital.",A17-P13-S1,Positive,Very positive
,,,,,,0.6871586441993713,0.1344013512134552,0.17843998968601227,sentence_text,She could look to Emmanuel Macron of France for ideas to strengthen institutions that govern the euro and for a sense of urgency about high-tech.,A17-P13-S2,Positive,Very positive
,,,,,,0.8661251664161682,0.07268022000789642,0.06119462102651596,sentence_text,"She could cement Germany's foreign-policy credentials, by pressing on towards NATO's 2% goal.",A17-P13-S3,Positive,Very positive
,,,,,,0.657512903213501,0.1330568790435791,0.20943017303943634,sentence_text,Her legacy depends on it.,A17-P13-S4,Positive,Positive
,,,0.6106905937194824,0.20509646832942963,0.18421286344528198,,,,para_text,"Success will partly depend on Mrs Merkel picking the right partners in government. A continuation of the present grand coalition with the SPD threatens yet more sleepy stasis. Instead she should team up with the free-market Free Democratic Party and the Greens--who are wise on Europe and tougher on Russia. Such a coalition would stand a chance of shaking the country up. As its leader, the hesitant Mrs Merkel might even become the chancellor who surprised everybody.",A17-P14,Positive,Positive
,,,,,,0.5852354764938354,0.17111405730247498,0.24365054070949554,sentence_text,Success will partly depend on Mrs Merkel picking the right partners in government.,A17-P14-S0,Positive,Positive
,,,,,,0.050236430019140244,0.16916964948177338,0.7805939316749573,sentence_text,A continuation of the present grand coalition with the SPD threatens yet more sleepy stasis.,A17-P14-S1,Negative,Very negative
,,,,,,0.38443252444267273,0.1000903844833374,0.515477180480957,sentence_text,Instead she should team up with the free-market Free Democratic Party and the Greens--who are wise on Europe and tougher on Russia.,A17-P14-S2,Negative,Negative
,,,,,,0.8079656362533569,0.11099699139595032,0.08103740215301514,sentence_text,Such a coalition would stand a chance of shaking the country up.,A17-P14-S3,Positive,Very positive
,,,,,,0.5822871923446655,0.12302237004041672,0.29469048976898193,sentence_text,"As its leader, the hesitant Mrs Merkel might even become the chancellor who surprised everybody.",A17-P14-S4,Positive,Positive
0.5205687284469604,0.2660730481147766,0.21335816383361816,,,,,,,text,"One of the first decisions facing Fernando Henrique Cardoso when he takes office on January 1st as Brazil's new president will be whether to speed up one of Latin America's more hesitant privatisation programmes. For inspiration, he-could do worse than look at steel, the industry where the switch to private ownership started in 1989, and in particular at Acesita, Latin America's largest maker of stainless steel.
Although Brazil is the world's ninth-largest steel maker, the industry was until recently synonymous with losses, overmanning, and political interference. No longer: since privatisation, the top six steel companies have swiftly moved into profit. Nowhere has this revival been more dramatic than at Acesita. In the six years before its privatisation in 1992, the firm lost a total of $600m. By contrast, in the 12 months to August this year, it has clocked up a pre-tax profit of $72m. Its sales have grown from $500m in 1992 to a forecast $670m this year.
Acesita's turnaround has rewarded its new owners, who include the pension funds of two state-owned firms, Banco do Brasil and Telebras, the telecoms monopoly. The firm they bought for $225m of government-debt paper now has a stockmarket capitalisation of $1.1 billion. Most of the workers have gained too. Acesita's new management shed a quarter of its workforce, which totalled 7,600 in 1992, at a cost of $25m in compensation payments. But those who have stayed have seen the real value of their wages rise by 11%.
Wilson Brumer, Acesita's president, says the workers have been ""empowered"". He has abolished time clocks, started training courses and cut three out of seven management layers. His aim is to create ""a firm of 5,300 entrepreneurs all of whom want to be president."" To round off this conversion to modern management fashions, Mr Brumer has now asked McKinsey, a management consultancy, to ""benchmark"" the firm against foreign rivals.
Acesita's return to profit also owes much to Mr Brumer's decision to concentrate production on higher-margin stainless and special steels. The company plans to invest $175m in the next three years to boost output of these lines, and will eventually stop making cheaper carbon steel.
Steel makers such as Acesita have been helped by the anti-inflation plan introduced by Mr Cardoso when he was finance minister earlier this year. As monthly inflation has fallen from 50% in June to below 196 in September, demand for goods like cars and fridges has soared. Thanks partly to Mr Cardoso's election win, many analysts see Brazil as poised for annual growth of 6% for the rest of the decade. And steelmen note that Brazil still uses only 60 kilograms (1321b) of steel per head each year, while America uses over 300 kg.
But such optimism may be premature. With the election out of the way, the government has already imposed credit controls to. curb domestic demand. That is a reminder to firms such as Acesita of the value of exports, which last year accounted for only a fifth of its sales. Its immediate target is to increase its orders from Mercosur, the newly formed free-trade area linking Brazil with Argentina, Uruguay and Paraguay. Acesita's share of the Argentine stainless-steel market was a disappointing 4% in 1992. Today, thanks to a marketing joint venture, this has already increased to 50%.
Baring Securities, a British stockbroker, says that Brazil's steel makers are helped in their export drive by production costs that are only 60% of those of their American competitors. A recent study by McKinsey found that although Brazilian steel workers were still only half as productive as their counterparts in the United States, they were the most efficient in Latin America. The Brazilians benefit from cheap electricity and from plentiful local iron-ore supplies.
That means the steelmen will watch closely what Mr Cardoso decides to do with Companhia do Vale do Rio Doce, a state-owned mining and transport giant that is the world's largest producer and exporter of iron ore. Unlike the steel firms, this company has been fairly well managed by the state. Analyst say that both Australia's Broken Hill Proprietary and Japan's steel makers are interested in buying the company. It could fetch over $8 billion. Having to deal with a privatised supplier of this kind would force Mr Brumer and his colleagues to stay on their mettle.",A18,Positive,Positive
,,,0.3581794500350952,0.3201516568660736,0.3216688632965088,,,,para_text,"One of the first decisions facing Fernando Henrique Cardoso when he takes office on January 1st as Brazil's new president will be whether to speed up one of Latin America's more hesitant privatisation programmes. For inspiration, he-could do worse than look at steel, the industry where the switch to private ownership started in 1989, and in particular at Acesita, Latin America's largest maker of stainless steel.",A18-P0,Positive,Positive
,,,,,,0.4049013555049896,0.28918877243995667,0.3059098422527313,sentence_text,One of the first decisions facing Fernando Henrique Cardoso when he takes office on January 1st as Brazil's new president will be whether to speed up one of Latin America's more hesitant privatisation programmes.,A18-P0-S0,Positive,Positive
,,,,,,0.5574901700019836,0.28190720081329346,0.16060270369052887,sentence_text,"For inspiration, he-could do worse than look at steel, the industry where the switch to private ownership started in 1989, and in particular at Acesita, Latin America's largest maker of stainless steel.",A18-P0-S1,Positive,Positive
,,,0.6674309968948364,0.10294094681739807,0.2296280413866043,,,,para_text,"Although Brazil is the world's ninth-largest steel maker, the industry was until recently synonymous with losses, overmanning, and political interference. No longer: since privatisation, the top six steel companies have swiftly moved into profit. Nowhere has this revival been more dramatic than at Acesita. In the six years before its privatisation in 1992, the firm lost a total of $600m. By contrast, in the 12 months to August this year, it has clocked up a pre-tax profit of $72m. Its sales have grown from $500m in 1992 to a forecast $670m this year.",A18-P1,Positive,Very positive
,,,,,,0.0796048566699028,0.15730741620063782,0.7630876898765564,sentence_text,"Although Brazil is the world's ninth-largest steel maker, the industry was until recently synonymous with losses, overmanning, and political interference.",A18-P1-S0,Negative,Very negative
,,,,,,0.6453378200531006,0.07701850682497025,0.27764374017715454,sentence_text,"No longer: since privatisation, the top six steel companies have swiftly moved into profit.",A18-P1-S1,Positive,Positive
,,,,,,0.9125259518623352,0.03303597867488861,0.054438065737485886,sentence_text,Nowhere has this revival been more dramatic than at Acesita.,A18-P1-S2,Positive,Very positive
,,,,,,0.13517484068870544,0.242025688290596,0.6227994561195374,sentence_text,"In the six years before its privatisation in 1992, the firm lost a total of $600m.",A18-P1-S3,Negative,Negative
,,,,,,0.697685182094574,0.19776514172554016,0.10454965382814407,sentence_text,"By contrast, in the 12 months to August this year, it has clocked up a pre-tax profit of $72m.",A18-P1-S4,Positive,Very positive
,,,,,,0.7477559447288513,0.17930659651756287,0.07293754816055298,sentence_text,Its sales have grown from $500m in 1992 to a forecast $670m this year.,A18-P1-S5,Positive,Very positive
,,,0.9112510681152344,0.0430956594645977,0.04565330594778061,,,,para_text,"Acesita's turnaround has rewarded its new owners, who include the pension funds of two state-owned firms, Banco do Brasil and Telebras, the telecoms monopoly. The firm they bought for $225m of government-debt paper now has a stockmarket capitalisation of $1.1 billion. Most of the workers have gained too. Acesita's new management shed a quarter of its workforce, which totalled 7,600 in 1992, at a cost of $25m in compensation payments. But those who have stayed have seen the real value of their wages rise by 11%.",A18-P2,Positive,Very positive
,,,,,,0.9627679586410522,0.018564444035291672,0.018667621538043022,sentence_text,"Acesita's turnaround has rewarded its new owners, who include the pension funds of two state-owned firms, Banco do Brasil and Telebras, the telecoms monopoly.",A18-P2-S0,Positive,Very positive
,,,,,,0.7479029297828674,0.17323563992977142,0.07886145263910294,sentence_text,The firm they bought for $225m of government-debt paper now has a stockmarket capitalisation of $1.1 billion.,A18-P2-S1,Positive,Very positive
,,,,,,0.780068576335907,0.13959775865077972,0.0803336575627327,sentence_text,Most of the workers have gained too.,A18-P2-S2,Positive,Very positive
,,,,,,0.32933881878852844,0.1104256734251976,0.5602355003356934,sentence_text,"Acesita's new management shed a quarter of its workforce, which totalled 7,600 in 1992, at a cost of $25m in compensation payments.",A18-P2-S3,Negative,Negative
,,,,,,0.7977924942970276,0.1180541142821312,0.08415336906909943,sentence_text,But those who have stayed have seen the real value of their wages rise by 11%.,A18-P2-S4,Positive,Very positive
,,,0.7181805968284607,0.11900295317173004,0.16281649470329285,,,,para_text,"Wilson Brumer, Acesita's president, says the workers have been ""empowered"". He has abolished time clocks, started training courses and cut three out of seven management layers. His aim is to create ""a firm of 5,300 entrepreneurs all of whom want to be president."" To round off this conversion to modern management fashions, Mr Brumer has now asked McKinsey, a management consultancy, to ""benchmark"" the firm against foreign rivals.",A18-P3,Positive,Very positive
,,,,,,0.8142319917678833,0.08746972680091858,0.09829828143119812,sentence_text,"Wilson Brumer, Acesita's president, says the workers have been ""empowered"".",A18-P3-S0,Positive,Very positive
,,,,,,0.3557283580303192,0.3186582326889038,0.3256133794784546,sentence_text,"He has abolished time clocks, started training courses and cut three out of seven management layers.",A18-P3-S1,Positive,Positive
,,,,,,0.6470702886581421,0.1148509755730629,0.23807868361473083,sentence_text,"His aim is to create ""a firm of 5,300 entrepreneurs all of whom want to be president.""",A18-P3-S2,Positive,Positive
,,,,,,0.5509445071220398,0.30265653133392334,0.14639899134635925,sentence_text,"To round off this conversion to modern management fashions, Mr Brumer has now asked McKinsey, a management consultancy, to ""benchmark"" the firm against foreign rivals.",A18-P3-S3,Positive,Positive
,,,0.8478243350982666,0.08161947876214981,0.07055611908435822,,,,para_text,"Acesita's return to profit also owes much to Mr Brumer's decision to concentrate production on higher-margin stainless and special steels. The company plans to invest $175m in the next three years to boost output of these lines, and will eventually stop making cheaper carbon steel.",A18-P4,Positive,Very positive
,,,,,,0.8456667065620422,0.11344870179891586,0.04088457673788071,sentence_text,Acesita's return to profit also owes much to Mr Brumer's decision to concentrate production on higher-margin stainless and special steels.,A18-P4-S0,Positive,Very positive
,,,,,,0.6614662408828735,0.07358340919017792,0.26495036482810974,sentence_text,"The company plans to invest $175m in the next three years to boost output of these lines, and will eventually stop making cheaper carbon steel.",A18-P4-S1,Positive,Positive
,,,0.8484408259391785,0.06376011669635773,0.08779910206794739,,,,para_text,"Steel makers such as Acesita have been helped by the anti-inflation plan introduced by Mr Cardoso when he was finance minister earlier this year. As monthly inflation has fallen from 50% in June to below 196 in September, demand for goods like cars and fridges has soared. Thanks partly to Mr Cardoso's election win, many analysts see Brazil as poised for annual growth of 6% for the rest of the decade. And steelmen note that Brazil still uses only 60 kilograms (1321b) of steel per head each year, while America uses over 300 kg.",A18-P5,Positive,Very positive
,,,,,,0.8611686825752258,0.04367945343255997,0.09515191614627838,sentence_text,Steel makers such as Acesita have been helped by the anti-inflation plan introduced by Mr Cardoso when he was finance minister earlier this year.,A18-P5-S0,Positive,Very positive
,,,,,,0.6626015305519104,0.15603090822696686,0.18136754631996155,sentence_text,"As monthly inflation has fallen from 50% in June to below 196 in September, demand for goods like cars and fridges has soared.",A18-P5-S1,Positive,Positive
,,,,,,0.8933635354042053,0.07660974562168121,0.03002673014998436,sentence_text,"Thanks partly to Mr Cardoso's election win, many analysts see Brazil as poised for annual growth of 6% for the rest of the decade.",A18-P5-S2,Positive,Very positive
,,,,,,0.31289926171302795,0.20511892437934875,0.4819818437099457,sentence_text,"And steelmen note that Brazil still uses only 60 kilograms (1321b) of steel per head each year, while America uses over 300 kg.",A18-P5-S3,Negative,Negative
,,,0.6666644811630249,0.14923198521137238,0.18410351872444153,,,,para_text,"But such optimism may be premature. With the election out of the way, the government has already imposed credit controls to. curb domestic demand. That is a reminder to firms such as Acesita of the value of exports, which last year accounted for only a fifth of its sales. Its immediate target is to increase its orders from Mercosur, the newly formed free-trade area linking Brazil with Argentina, Uruguay and Paraguay. Acesita's share of the Argentine stainless-steel market was a disappointing 4% in 1992. Today, thanks to a marketing joint venture, this has already increased to 50%.",A18-P6,Positive,Positive
,,,,,,0.8849971890449524,0.06705334037542343,0.04794952645897865,sentence_text,But such optimism may be premature.,A18-P6-S0,Positive,Very positive
,,,,,,0.28854283690452576,0.1823340803384781,0.5291230082511902,sentence_text,"With the election out of the way, the government has already imposed credit controls to.",A18-P6-S1,Negative,Negative
,,,,,,0.07406793534755707,0.1346336454153061,0.7912984490394592,sentence_text,curb domestic demand.,A18-P6-S2,Negative,Very negative
,,,,,,0.3828393518924713,0.17455099523067474,0.4426097273826599,sentence_text,"That is a reminder to firms such as Acesita of the value of exports, which last year accounted for only a fifth of its sales.",A18-P6-S3,Negative,Negative
